timestamp,rule_anomaly_label,rule_anomaly_type,if_anomaly_score,if_anomaly_label,lstm_reconstruction_error,lstm_anomaly_label,hybrid_anomaly_label,hybrid_anomaly_type,hybrid_confidence,final_decision,anomaly_source
2024-06-01 08:50:00,0,,-0.16143460889361538,0,,0,0,normal,0.98,keep,none
2024-06-01 09:00:00,0,,-0.16620353577809055,0,,0,0,normal,0.98,keep,none
2024-06-01 09:10:00,0,,-0.1687995688041578,0,,0,0,normal,0.98,keep,none
2024-06-01 09:20:00,0,,-0.1576181307481357,0,,0,0,normal,0.98,keep,none
2024-06-01 09:30:00,0,,-0.16511284827321632,0,,0,0,normal,0.98,keep,none
2024-06-01 09:40:00,0,,-0.15736654692542607,0,,0,0,normal,0.98,keep,none
2024-06-01 09:50:00,0,,-0.04606883273965967,0,,0,0,normal,0.98,keep,none
2024-06-01 10:00:00,0,,-0.029303152406929045,0,,0,0,normal,0.98,keep,none
2024-06-01 10:10:00,0,,-0.03553048177883289,0,,0,0,normal,0.98,keep,none
2024-06-01 10:20:00,0,,-0.009799617105419323,0,,0,0,normal,0.98,keep,none
2024-06-01 10:30:00,0,,-0.001864050923335192,0,,0,0,normal,0.98,keep,none
2024-06-01 10:40:00,0,,-0.00886723289481739,0,,0,0,normal,0.98,keep,none
2024-06-01 10:50:00,0,,0.009873416592196982,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:00:00,0,,0.021516635959900055,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:10:00,0,,0.024003663958005017,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:20:00,0,,0.021024634208800852,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:30:00,0,,0.01935536115844705,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:40:00,0,,0.018876589835391755,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 11:50:00,0,,0.024567981460984933,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 12:00:00,0,,0.011436065168130893,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 12:10:00,0,,0.01032376074398278,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 12:20:00,0,,0.0013848413723930308,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 12:30:00,0,,-0.0042572367308663095,0,,0,0,normal,0.98,keep,none
2024-06-01 12:40:00,0,,0.0008033309930961519,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-01 12:50:00,0,,-0.009722079913059734,0,,0,0,normal,0.98,keep,none
2024-06-01 13:00:00,0,,-0.015587925196780539,0,,0,0,normal,0.98,keep,none
2024-06-01 13:10:00,0,,-0.015913141639167128,0,,0,0,normal,0.98,keep,none
2024-06-01 13:20:00,0,,-0.011936435857342387,0,,0,0,normal,0.98,keep,none
2024-06-01 13:30:00,0,,-0.02549053959864489,0,,0,0,normal,0.98,keep,none
2024-06-01 13:40:00,0,,-0.049516516953241996,0,,0,0,normal,0.98,keep,none
2024-06-01 13:50:00,0,,-0.05690646632096552,0,,0,0,normal,0.98,keep,none
2024-06-01 14:00:00,0,,-0.04809643231158889,0,,0,0,normal,0.98,keep,none
2024-06-01 14:10:00,0,,-0.0732165796178571,0,,0,0,normal,0.98,keep,none
2024-06-01 14:20:00,0,,-0.10255901560970382,0,,0,0,normal,0.98,keep,none
2024-06-01 14:30:00,1,spurious,-0.050741762126299994,0,,0,1,spurious,0.86,correct,rule
2024-06-01 14:40:00,0,,-0.10835565976325673,0,,0,0,normal,0.98,keep,none
2024-06-01 14:50:00,0,,-0.11055088301888105,0,,0,0,normal,0.98,keep,none
2024-06-01 15:00:00,0,,-0.10682041711464729,0,,0,0,normal,0.98,keep,none
2024-06-01 15:10:00,0,,-0.11072175204131568,0,,0,0,normal,0.98,keep,none
2024-06-01 15:20:00,0,,-0.10850047691885606,0,,0,0,normal,0.98,keep,none
2024-06-01 15:30:00,0,,-0.10918562084025774,0,,0,0,normal,0.98,keep,none
2024-06-01 15:40:00,0,,-0.11863002577876314,0,,0,0,normal,0.98,keep,none
2024-06-01 15:50:00,0,,-0.11528895498150082,0,,0,0,normal,0.98,keep,none
2024-06-01 16:00:00,0,,-0.12761031884197654,0,,0,0,normal,0.98,keep,none
2024-06-01 16:10:00,0,,-0.11453775852148346,0,,0,0,normal,0.98,keep,none
2024-06-01 16:20:00,0,,-0.12562297647257753,0,,0,0,normal,0.98,keep,none
2024-06-01 16:30:00,0,,-0.12517691008684423,0,,0,0,normal,0.98,keep,none
2024-06-01 16:40:00,0,,-0.13480581946923503,0,,0,0,normal,0.98,keep,none
2024-06-01 16:50:00,0,,-0.1274540813369366,0,,0,0,normal,0.98,keep,none
2024-06-01 17:00:00,0,,-0.13190345382497587,0,,0,0,normal,0.98,keep,none
2024-06-01 17:10:00,0,,-0.12494441310720023,0,,0,0,normal,0.98,keep,none
2024-06-01 17:20:00,0,,-0.13474029183329628,0,,0,0,normal,0.98,keep,none
2024-06-01 17:30:00,0,,-0.14061625112140408,0,,0,0,normal,0.98,keep,none
2024-06-01 17:40:00,0,,-0.13369566581797931,0,,0,0,normal,0.98,keep,none
2024-06-01 17:50:00,0,,-0.14450204149497348,0,,0,0,normal,0.98,keep,none
2024-06-01 18:00:00,0,,-0.13110580017558082,0,,0,0,normal,0.98,keep,none
2024-06-01 18:10:00,0,,-0.1405576802685477,0,,0,0,normal,0.98,keep,none
2024-06-01 18:20:00,0,,-0.13369344464649519,0,,0,0,normal,0.98,keep,none
2024-06-01 18:30:00,0,,-0.1252343060613194,0,,0,0,normal,0.98,keep,none
2024-06-01 18:40:00,0,,-0.13884259154879963,0,,0,0,normal,0.98,keep,none
2024-06-01 18:50:00,0,,-0.1450060270603568,0,,0,0,normal,0.98,keep,none
2024-06-01 19:00:00,1,spurious,-0.08466118928901428,0,,0,1,spurious,0.86,correct,rule
2024-06-01 19:10:00,0,,-0.1116592916526164,0,,0,0,normal,0.98,keep,none
2024-06-01 19:20:00,0,,-0.1165465745321913,0,,0,0,normal,0.98,keep,none
2024-06-01 19:30:00,0,,-0.13715654204794725,0,,0,0,normal,0.98,keep,none
2024-06-01 19:40:00,0,,-0.11923775470300357,0,,0,0,normal,0.98,keep,none
2024-06-01 19:50:00,0,,-0.1222698120113378,0,,0,0,normal,0.98,keep,none
2024-06-01 20:00:00,0,,-0.09973491496597003,0,,0,0,normal,0.98,keep,none
2024-06-01 20:10:00,0,,-0.130127260167263,0,,0,0,normal,0.98,keep,none
2024-06-01 20:20:00,0,,-0.12987143349307423,0,,0,0,normal,0.98,keep,none
2024-06-01 20:30:00,0,,-0.14405539084398583,0,,0,0,normal,0.98,keep,none
2024-06-01 20:40:00,0,,-0.1428011383872978,0,,0,0,normal,0.98,keep,none
2024-06-01 20:50:00,0,,-0.1256943161347211,0,,0,0,normal,0.98,keep,none
2024-06-01 21:00:00,0,,-0.10561005979783489,0,,0,0,normal,0.98,keep,none
2024-06-01 21:10:00,0,,-0.12727367701116493,0,,0,0,normal,0.98,keep,none
2024-06-01 21:20:00,0,,-0.109642978584788,0,,0,0,normal,0.98,keep,none
2024-06-01 21:30:00,0,,-0.11968957665387264,0,,0,0,normal,0.98,keep,none
2024-06-01 21:40:00,0,,-0.11575937582696222,0,,0,0,normal,0.98,keep,none
2024-06-01 21:50:00,0,,-0.13488320379473712,0,,0,0,normal,0.98,keep,none
2024-06-01 22:00:00,0,,-0.12720723156421748,0,,0,0,normal,0.98,keep,none
2024-06-01 22:10:00,0,,-0.1370860886737128,0,,0,0,normal,0.98,keep,none
2024-06-01 22:20:00,0,,-0.13082324800433792,0,,0,0,normal,0.98,keep,none
2024-06-01 22:30:00,0,,-0.1370405974963419,0,,0,0,normal,0.98,keep,none
2024-06-01 22:40:00,0,,-0.11016622416587774,0,,0,0,normal,0.98,keep,none
2024-06-01 22:50:00,0,,-0.13078162016058348,0,,0,0,normal,0.98,keep,none
2024-06-01 23:00:00,0,,-0.12623402649489768,0,,0,0,normal,0.98,keep,none
2024-06-01 23:10:00,0,,-0.14597247921992296,0,,0,0,normal,0.98,keep,none
2024-06-01 23:20:00,0,,-0.1347929511013945,0,,0,0,normal,0.98,keep,none
2024-06-01 23:30:00,0,,-0.13594251154181347,0,,0,0,normal,0.98,keep,none
2024-06-01 23:40:00,0,,-0.14067929573350685,0,,0,0,normal,0.98,keep,none
2024-06-01 23:50:00,0,,-0.13192449934650885,0,,0,0,normal,0.98,keep,none
2024-06-02 00:00:00,0,,-0.15315648326765646,0,,0,0,normal,0.98,keep,none
2024-06-02 00:10:00,0,,-0.15003476036112084,0,,0,0,normal,0.98,keep,none
2024-06-02 00:20:00,0,,-0.15498363501667983,0,,0,0,normal,0.98,keep,none
2024-06-02 00:30:00,0,,-0.15435622032541452,0,,0,0,normal,0.98,keep,none
2024-06-02 00:40:00,0,,-0.12257207188787878,0,,0,0,normal,0.98,keep,none
2024-06-02 00:50:00,0,,-0.14364164562109738,0,,0,0,normal,0.98,keep,none
2024-06-02 01:00:00,0,,-0.14784956889282586,0,,0,0,normal,0.98,keep,none
2024-06-02 01:10:00,0,,-0.15162358579761254,0,,0,0,normal,0.98,keep,none
2024-06-02 01:20:00,0,,-0.13580478598990425,0,,0,0,normal,0.98,keep,none
2024-06-02 01:30:00,0,,-0.14310050107966665,0,,0,0,normal,0.98,keep,none
2024-06-02 01:40:00,0,,-0.1441762240454687,0,,0,0,normal,0.98,keep,none
2024-06-02 01:50:00,0,,-0.14605729420848396,0,,0,0,normal,0.98,keep,none
2024-06-02 02:00:00,0,,-0.14790489898050435,0,,0,0,normal,0.98,keep,none
2024-06-02 02:10:00,0,,-0.15312734809998102,0,,0,0,normal,0.98,keep,none
2024-06-02 02:20:00,0,,-0.15706946452008907,0,,0,0,normal,0.98,keep,none
2024-06-02 02:30:00,0,,-0.14612961767277421,0,,0,0,normal,0.98,keep,none
2024-06-02 02:40:00,0,,-0.16046535747297486,0,,0,0,normal,0.98,keep,none
2024-06-02 02:50:00,0,,-0.15833578238490598,0,,0,0,normal,0.98,keep,none
2024-06-02 03:00:00,0,,-0.13793460617413567,0,,0,0,normal,0.98,keep,none
2024-06-02 03:10:00,1,spike,0.029191716516887234,1,,0,1,spike,0.95,correct,hybrid
2024-06-02 03:20:00,0,,-0.011917436073971444,0,,0,0,normal,0.98,keep,none
2024-06-02 03:30:00,0,,-0.02058456511425255,0,,0,0,normal,0.98,keep,none
2024-06-02 03:40:00,0,,-0.04984717033734243,0,,0,0,normal,0.98,keep,none
2024-06-02 03:50:00,0,,-0.055826876118829416,0,,0,0,normal,0.98,keep,none
2024-06-02 04:00:00,0,,-0.05169722883729433,0,,0,0,normal,0.98,keep,none
2024-06-02 04:10:00,0,,-0.12458150639638554,0,,0,0,normal,0.98,keep,none
2024-06-02 04:20:00,0,,-0.11819566898608985,0,,0,0,normal,0.98,keep,none
2024-06-02 04:30:00,0,,-0.11828917968089359,0,,0,0,normal,0.98,keep,none
2024-06-02 04:40:00,0,,-0.11850446677200727,0,,0,0,normal,0.98,keep,none
2024-06-02 04:50:00,0,,-0.12116319879116744,0,,0,0,normal,0.98,keep,none
2024-06-02 05:00:00,0,,-0.11034624027787115,0,,0,0,normal,0.98,keep,none
2024-06-02 05:10:00,0,,-0.12496357106254374,0,,0,0,normal,0.98,keep,none
2024-06-02 05:20:00,0,,-0.12344416067801511,0,,0,0,normal,0.98,keep,none
2024-06-02 05:30:00,0,,-0.11711580156823354,0,,0,0,normal,0.98,keep,none
2024-06-02 05:40:00,0,,-0.11989712834620664,0,,0,0,normal,0.98,keep,none
2024-06-02 05:50:00,0,,-0.11961549939397892,0,,0,0,normal,0.98,keep,none
2024-06-02 06:00:00,0,,-0.12650397890793613,0,,0,0,normal,0.98,keep,none
2024-06-02 06:10:00,0,,-0.1303586939626633,0,,0,0,normal,0.98,keep,none
2024-06-02 06:20:00,0,,-0.13865196688579495,0,,0,0,normal,0.98,keep,none
2024-06-02 06:30:00,0,,-0.13554488225206912,0,,0,0,normal,0.98,keep,none
2024-06-02 06:40:00,0,,-0.13033626454787878,0,,0,0,normal,0.98,keep,none
2024-06-02 06:50:00,0,,-0.138343992632477,0,,0,0,normal,0.98,keep,none
2024-06-02 07:00:00,0,,-0.11987874166230539,0,,0,0,normal,0.98,keep,none
2024-06-02 07:10:00,0,,-0.09661007247695824,0,,0,0,normal,0.98,keep,none
2024-06-02 07:20:00,0,,-0.11161695143050515,0,,0,0,normal,0.98,keep,none
2024-06-02 07:30:00,0,,-0.12316793965052453,0,,0,0,normal,0.98,keep,none
2024-06-02 07:40:00,0,,-0.1363279093485737,0,,0,0,normal,0.98,keep,none
2024-06-02 07:50:00,0,,-0.14089729878023233,0,,0,0,normal,0.98,keep,none
2024-06-02 08:00:00,0,,-0.13845601106039074,0,,0,0,normal,0.98,keep,none
2024-06-02 08:10:00,0,,-0.13348163162237991,0,,0,0,normal,0.98,keep,none
2024-06-02 08:20:00,0,,-0.13009207909142856,0,,0,0,normal,0.98,keep,none
2024-06-02 08:30:00,0,,-0.1368044401661902,0,,0,0,normal,0.98,keep,none
2024-06-02 08:40:00,0,,-0.13394469877950105,0,,0,0,normal,0.98,keep,none
2024-06-02 08:50:00,0,,-0.13611920535932698,0,,0,0,normal,0.98,keep,none
2024-06-02 09:00:00,0,,-0.1420681569457552,0,,0,0,normal,0.98,keep,none
2024-06-02 09:10:00,0,,-0.12881885210199417,0,,0,0,normal,0.98,keep,none
2024-06-02 09:20:00,0,,-0.1348364538014089,0,,0,0,normal,0.98,keep,none
2024-06-02 09:30:00,0,,-0.13832819469013213,0,,0,0,normal,0.98,keep,none
2024-06-02 09:40:00,0,,-0.13710974838237794,0,,0,0,normal,0.98,keep,none
2024-06-02 09:50:00,0,,-0.13885471479880407,0,,0,0,normal,0.98,keep,none
2024-06-02 10:00:00,0,,-0.13837800686368967,0,,0,0,normal,0.98,keep,none
2024-06-02 10:10:00,0,,-0.12213443646474881,0,,0,0,normal,0.98,keep,none
2024-06-02 10:20:00,0,,-0.11796857702755326,0,,0,0,normal,0.98,keep,none
2024-06-02 10:30:00,0,,-0.13471951522950176,0,,0,0,normal,0.98,keep,none
2024-06-02 10:40:00,0,,-0.13026489908359773,0,,0,0,normal,0.98,keep,none
2024-06-02 10:50:00,0,,-0.12533797948296993,0,,0,0,normal,0.98,keep,none
2024-06-02 11:00:00,0,,-0.1352223853163903,0,,0,0,normal,0.98,keep,none
2024-06-02 11:10:00,0,,-0.14274694601626697,0,,0,0,normal,0.98,keep,none
2024-06-02 11:20:00,0,,-0.13689426207659905,0,,0,0,normal,0.98,keep,none
2024-06-02 11:30:00,0,,-0.13473689812799367,0,,0,0,normal,0.98,keep,none
2024-06-02 11:40:00,0,,-0.13500442965193293,0,,0,0,normal,0.98,keep,none
2024-06-02 11:50:00,0,,-0.13754325471960666,0,,0,0,normal,0.98,keep,none
2024-06-02 12:00:00,0,,-0.13907525457007142,0,,0,0,normal,0.98,keep,none
2024-06-02 12:10:00,0,,-0.13689274002491475,0,,0,0,normal,0.98,keep,none
2024-06-02 12:20:00,0,,-0.1313479308882377,0,,0,0,normal,0.98,keep,none
2024-06-02 12:30:00,0,,-0.13873699038548593,0,,0,0,normal,0.98,keep,none
2024-06-02 12:40:00,0,,-0.1345934226701191,0,,0,0,normal,0.98,keep,none
2024-06-02 12:50:00,0,,-0.12638304727353666,0,,0,0,normal,0.98,keep,none
2024-06-02 13:00:00,0,,-0.11113905667298568,0,,0,0,normal,0.98,keep,none
2024-06-02 13:10:00,0,,-0.12195987445093992,0,,0,0,normal,0.98,keep,none
2024-06-02 13:20:00,0,,-0.12328795019886357,0,,0,0,normal,0.98,keep,none
2024-06-02 13:30:00,0,,-0.12997682913449127,0,,0,0,normal,0.98,keep,none
2024-06-02 13:40:00,0,,-0.13256826977749558,0,,0,0,normal,0.98,keep,none
2024-06-02 13:50:00,0,,-0.1309271192243897,0,,0,0,normal,0.98,keep,none
2024-06-02 14:00:00,0,,-0.13005347759213137,0,,0,0,normal,0.98,keep,none
2024-06-02 14:10:00,0,,-0.12887707104921198,0,,0,0,normal,0.98,keep,none
2024-06-02 14:20:00,0,,-0.12900843161564518,0,,0,0,normal,0.98,keep,none
2024-06-02 14:30:00,0,,-0.1231372791991367,0,,0,0,normal,0.98,keep,none
2024-06-02 14:40:00,0,,-0.12606743908598644,0,,0,0,normal,0.98,keep,none
2024-06-02 14:50:00,0,,-0.1286777907712729,0,,0,0,normal,0.98,keep,none
2024-06-02 15:00:00,0,,-0.13106385704006607,0,,0,0,normal,0.98,keep,none
2024-06-02 15:10:00,0,,-0.12939168025240733,0,,0,0,normal,0.98,keep,none
2024-06-02 15:20:00,0,,-0.12698963659784884,0,,0,0,normal,0.98,keep,none
2024-06-02 15:30:00,0,,-0.13495257273640293,0,,0,0,normal,0.98,keep,none
2024-06-02 15:40:00,0,,-0.13247952734893986,0,,0,0,normal,0.98,keep,none
2024-06-02 15:50:00,0,,-0.1341455242151247,0,,0,0,normal,0.98,keep,none
2024-06-02 16:00:00,0,,-0.1252201905306598,0,,0,0,normal,0.98,keep,none
2024-06-02 16:10:00,0,,-0.13884949494611976,0,,0,0,normal,0.98,keep,none
2024-06-02 16:20:00,1,spike,0.07352293061860193,1,,0,1,spike,0.95,correct,hybrid
2024-06-02 16:30:00,0,,0.015151950130701253,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-02 16:40:00,0,,0.00013710192425231416,1,,0,1,ml_suspicious,0.62,manual_review,isolation_forest
2024-06-02 16:50:00,0,,-0.032942551605434245,0,,0,0,normal,0.98,keep,none
2024-06-02 17:00:00,0,,-0.02192820594187106,0,,0,0,normal,0.98,keep,none
2024-06-02 17:10:00,0,,-0.03262759098524293,0,,0,0,normal,0.98,keep,none
2024-06-02 17:20:00,0,,-0.14831131078291054,0,,0,0,normal,0.98,keep,none
2024-06-02 17:30:00,0,,-0.16084133100810827,0,,0,0,normal,0.98,keep,none
2024-06-02 17:40:00,0,,-0.1500930774517491,0,,0,0,normal,0.98,keep,none
2024-06-02 17:50:00,0,,-0.14939979734386832,0,,0,0,normal,0.98,keep,none
2024-06-02 18:00:00,0,,-0.14416779237595412,0,,0,0,normal,0.98,keep,none
2024-06-02 18:10:00,0,,-0.13678507223751163,0,,0,0,normal,0.98,keep,none
2024-06-02 18:20:00,0,,-0.14848148778890008,0,,0,0,normal,0.98,keep,none
2024-06-02 18:30:00,0,,-0.1532066199305886,0,,0,0,normal,0.98,keep,none
2024-06-02 18:40:00,0,,-0.14730900890653564,0,,0,0,normal,0.98,keep,none
2024-06-02 18:50:00,0,,-0.1415961419604964,0,,0,0,normal,0.98,keep,none
2024-06-02 19:00:00,0,,-0.13936037131903178,0,,0,0,normal,0.98,keep,none
2024-06-02 19:10:00,0,,-0.1482583266053088,0,,0,0,normal,0.98,keep,none
2024-06-02 19:20:00,0,,-0.1734125798733897,0,,0,0,normal,0.98,keep,none
2024-06-02 19:30:00,0,,-0.16288818647697367,0,,0,0,normal,0.98,keep,none
2024-06-02 19:40:00,0,,-0.1582430023215573,0,,0,0,normal,0.98,keep,none
2024-06-02 19:50:00,0,,-0.16097170788216553,0,,0,0,normal,0.98,keep,none
2024-06-02 20:00:00,0,,-0.16848086791132655,0,,0,0,normal,0.98,keep,none
2024-06-02 20:10:00,0,,-0.17366145354509316,0,,0,0,normal,0.98,keep,none
2024-06-02 20:20:00,0,,-0.16725738962762898,0,,0,0,normal,0.98,keep,none
2024-06-02 20:30:00,0,,-0.16966365174807863,0,,0,0,normal,0.98,keep,none
2024-06-02 20:40:00,0,,-0.14516651398221386,0,,0,0,normal,0.98,keep,none
2024-06-02 20:50:00,0,,-0.15090171405271002,0,,0,0,normal,0.98,keep,none
2024-06-02 21:00:00,0,,-0.16226576557601985,0,,0,0,normal,0.98,keep,none
2024-06-02 21:10:00,0,,-0.16990920805825027,0,,0,0,normal,0.98,keep,none
2024-06-02 21:20:00,0,,-0.15752375425068926,0,,0,0,normal,0.98,keep,none
2024-06-02 21:30:00,0,,-0.14198540905326634,0,,0,0,normal,0.98,keep,none
2024-06-02 21:40:00,0,,-0.16268910301205364,0,,0,0,normal,0.98,keep,none
2024-06-02 21:50:00,0,,-0.16687352008436052,0,,0,0,normal,0.98,keep,none
2024-06-02 22:00:00,0,,-0.16587482042028162,0,,0,0,normal,0.98,keep,none
2024-06-02 22:10:00,0,,-0.16697771562574842,0,,0,0,normal,0.98,keep,none
2024-06-02 22:20:00,0,,-0.1699146033985795,0,,0,0,normal,0.98,keep,none
2024-06-02 22:30:00,0,,-0.16511244233203098,0,,0,0,normal,0.98,keep,none
2024-06-02 22:40:00,0,,-0.14924225700073684,0,,0,0,normal,0.98,keep,none
2024-06-02 22:50:00,0,,-0.16173011207212667,0,,0,0,normal,0.98,keep,none
2024-06-02 23:00:00,1,negative,-0.08320420950715018,0,,0,1,negative,0.86,correct,rule
2024-06-02 23:10:00,0,,-0.10843344189064108,0,,0,0,normal,0.98,keep,none
2024-06-02 23:20:00,0,,-0.13302765823788876,0,,0,0,normal,0.98,keep,none
2024-06-02 23:30:00,0,,-0.14269288890286108,0,,0,0,normal,0.98,keep,none
2024-06-02 23:40:00,0,,-0.11985116692453146,0,,0,0,normal,0.98,keep,none
2024-06-02 23:50:00,0,,-0.14000815803115063,0,,0,0,normal,0.98,keep,none
2024-06-03 00:00:00,1,missing,-0.13516097862083432,0,,0,1,missing,0.86,correct,rule
2024-06-03 00:10:00,0,,-0.1730158176177039,0,,0,0,normal,0.98,keep,none
2024-06-03 00:20:00,0,,-0.1531557037851251,0,,0,0,normal,0.98,keep,none
2024-06-03 00:30:00,0,,-0.16897810686198106,0,,0,0,normal,0.98,keep,none
2024-06-03 00:40:00,0,,-0.17561491539684393,0,,0,0,normal,0.98,keep,none
2024-06-03 00:50:00,0,,-0.1594727888506789,0,,0,0,normal,0.98,keep,none
2024-06-03 01:00:00,0,,-0.16569897565540637,0,,0,0,normal,0.98,keep,none
2024-06-03 01:10:00,0,,-0.16823469010606018,0,,0,0,normal,0.98,keep,none
2024-06-03 01:20:00,0,,-0.17514539253425876,0,,0,0,normal,0.98,keep,none
2024-06-03 01:30:00,0,,-0.1802941185942865,0,,0,0,normal,0.98,keep,none
2024-06-03 01:40:00,0,,-0.1508921240024621,0,,0,0,normal,0.98,keep,none
2024-06-03 01:50:00,0,,-0.16447204053466252,0,,0,0,normal,0.98,keep,none
2024-06-03 02:00:00,0,,-0.17692449483532463,0,,0,0,normal,0.98,keep,none
2024-06-03 02:10:00,0,,-0.18095326659534627,0,,0,0,normal,0.98,keep,none
